,tile_id,fans,blotches
12319,APF0000cpr,1,0
7109,APF00007lm,0,1
7346,APF00007s7,0,1
12013,APF0000cfr,1,1
623,APF00000ju,0,1
3027,APF00002p2,1,0
3573,APF000038b,1,1
878,APF00000r2,0,1
20458,APF0000m61,0,1
25216,APF0000rw7,0,0
6969,APF00007hp,0,1
28942,APF0000wgm,1,1
28163,APF0000vuq,0,1
6676,APF0000787,0,1
3664,APF00003eb,1,0
21310,APF0000n6g,1,1
17512,APF0000isx,1,1
21096,APF0000mzs,0,1
28317,APF0000vz6,1,1
27323,APF0000ua7,1,0
8016,APF00008pd,0,1
4221,APF0000460,1,1
8010,APF00008p4,1,1
1939,APF00001n4,1,1
14037,APF0000exe,0,1
4007,APF00003vz,1,1
10256,APF0000aw2,1,0
24460,APF0000qxw,1,0
6877,APF00007ed,0,1
14655,APF0000ftl,0,1
8304,APF000090m,1,1
23347,APF0000pvi,1,1
21345,APF0000n7k,0,1
11730,APF0000c48,1,1
471,APF00000fa,0,1
4224,APF0000463,1,1
24842,APF0000rdz,0,1
23221,APF0000poy,1,1
27176,APF0000u3m,0,1
13337,APF0000dzw,1,0
9143,APF00009t0,1,1
6243,APF00006sa,1,1
11542,APF0000byc,1,1
21446,APF0000nb4,0,1
11597,APF0000bzv,1,1
20172,APF0000lhv,0,1
1534,APF00001b0,0,1
14408,APF0000fda,0,1
27543,APF0000ujb,1,0
13216,APF0000dul,1,0
25942,APF0000spw,1,1
7250,APF00007pj,0,1
22328,APF0000op1,1,0
27111,APF0000tz8,0,0
26032,APF0000ssh,1,0
6760,APF00007ao,0,1
24721,APF0000r6j,1,1
21144,APF0000n1c,0,1
26642,APF0000tex,1,1
10368,APF0000aza,1,0
3824,APF00003mi,0,1
2359,APF00001zp,1,1
28071,APF0000vpv,0,1
27788,APF0000v8i,0,1
2303,APF00001xq,0,1
7828,APF00008gm,0,1
29625,APF0000x1c,0,1
25946,APF0000sq0,1,1
1315,APF000014b,0,1
28885,APF0000wf1,1,1
17173,APF0000ihz,1,0
4163,APF000042y,1,0
7774,APF00008e1,0,1
7918,APF00008kz,1,1
12056,APF0000cgz,1,1
10308,APF0000axm,1,0
26414,APF0000t8c,1,1
23263,APF0000pq4,1,1
9773,APF0000adp,0,1
13804,APF0000em3,1,1
10192,APF0000au7,1,1
29535,APF0000wx8,1,0
16563,APF0000hyz,1,0
14127,APF0000f0v,1,1
17583,APF0000iw3,1,1
21051,APF0000myd,0,1
27517,APF0000ugl,0,1
5782,APF00006fg,1,1
7376,APF00007t1,0,1
19337,APF0000khs,0,1
13799,APF0000ely,0,1
9450,APF0000a3h,1,1
26100,APF0000suf,0,1
21574,APF0000nfg,1,1
27373,APF0000ubt,0,1
18564,APF0000juv,1,1
5671,APF00006cd,1,1
1837,APF00001k6,1,0
20517,APF0000m8u,0,1
17459,APF0000ird,1,0
28776,APF0000wbz,1,1
4721,APF00005am,0,0
12663,APF0000d2x,1,0
561,APF00000i4,0,1
27422,APF0000udi,0,1
8843,APF00009h4,1,0
13451,APF0000e3w,1,0
6185,APF00006qo,1,1
12835,APF0000d9h,1,1
19791,APF0000kv2,0,1
10667,APF0000b9i,1,1
24449,APF0000qxf,1,0
29294,APF0000wqf,1,0
22480,APF0000p1f,0,1
8439,APF000094u,1,1
11363,APF0000bt8,0,1
1202,APF000010d,1,1
3316,APF00002zw,0,1
28912,APF0000wfs,1,1
5849,APF00006hb,0,1
20170,APF0000lho,1,0
4945,APF00005lr,0,1
18477,APF0000jsc,0,1
19249,APF0000kf7,1,1
21394,APF0000n9b,1,1
27141,APF0000u1l,0,1
6734,APF000079w,0,1
2631,APF000029k,0,1
14072,APF0000eyj,0,1
8533,APF000097q,0,1
19063,APF0000k9p,0,1
26470,APF0000t9z,1,1
5114,APF00005rd,0,1
9557,APF0000a6y,1,0
3467,APF000034c,1,1
10325,APF0000ay3,1,0
4402,APF00004c3,1,1
11473,APF0000bwd,0,1
2968,APF00002mk,1,1
22056,APF0000nx8,0,1
11774,APF0000c8b,1,1
21953,APF0000nsh,0,1
1022,APF00000va,1,1
26422,APF0000t8k,1,1
22302,APF0000oly,0,1
23349,APF0000pvk,1,0
16266,APF0000hqp,1,0
6111,APF00006om,1,0
9492,APF0000a4t,0,1
5483,APF000062s,1,1
24839,APF0000rd4,0,0
8363,APF000092k,1,1
8018,APF00008ph,0,1
899,APF00000rn,1,1
3532,APF000036a,1,1
19532,APF0000knm,1,1
23002,APF0000pik,1,1
1204,APF000010f,1,1
21033,APF0000mxu,0,1
21520,APF0000ndn,1,1
14345,APF0000faq,0,1
8261,APF00008yz,1,1
20175,APF0000li2,1,1
18103,APF0000jhf,1,1
2934,APF00002lf,1,0
13332,APF0000dzq,1,1
189,APF000006j,1,1
13086,APF0000dli,0,1
8649,APF00009bb,1,0
26975,APF0000tpj,1,1
6639,APF0000773,0,1
12411,APF0000csv,1,0
9196,APF00009uu,0,1
9013,APF00009o8,1,0
22544,APF0000p57,0,0
18777,APF0000k13,0,1
1993,APF00001om,0,1
15500,APF0000gvr,1,0
16611,APF0000i0d,1,0
13211,APF0000dtk,1,1
25177,APF0000rsx,1,0
27031,APF0000tr8,0,1
23687,APF0000q60,0,1
7102,APF00007lf,0,1
21095,APF0000mzr,0,1
22589,APF0000p6t,1,1
9877,APF0000aio,1,1
13695,APF0000eif,1,1
24558,APF0000r1o,1,1
16121,APF0000hin,1,1
28217,APF0000vwd,0,1
1711,APF00001g6,1,1
5975,APF00006ku,0,1
9731,APF0000ac9,1,1
13416,APF0000e28,1,1
27507,APF0000uga,0,1
12748,APF0000d6r,0,1
11437,APF0000bvd,1,1
3516,APF000035t,1,1
3418,APF000032q,1,0
10786,APF0000bcv,0,1
3638,APF00003ct,1,1
12382,APF0000crr,0,1
473,APF00000fc,0,1
10778,APF0000bcn,0,1
2708,APF00002cj,0,1
29155,APF0000wmk,1,1
369,APF00000cc,1,1
25622,APF0000sgo,1,1
3782,APF00003km,1,1
25714,APF0000sjd,0,1
13537,APF0000e7b,1,1
23158,APF0000pn4,1,0
28544,APF0000w5i,1,1
7038,APF00007jn,0,1
11425,APF0000bv1,1,1
6870,APF00007e3,1,1
2276,APF00001wu,0,1
12055,APF0000cgy,1,1
17383,APF0000ioy,0,1
24317,APF0000qs4,0,1
25541,APF0000sed,1,1
18488,APF0000jsn,1,1
26328,APF0000t5v,1,0
12231,APF0000cmn,1,0
27532,APF0000ui1,0,1
4065,APF00003yf,1,0
3619,APF00003bl,1,1
8821,APF00009gg,1,1
19252,APF0000kfb,0,1
20920,APF0000muh,1,1
16820,APF0000i67,1,1
23435,APF0000pxy,1,0
13245,APF0000dw6,0,1
1331,APF000014y,1,1
17693,APF0000j21,1,1
5670,APF00006cc,0,1
24472,APF0000qyb,0,1
24174,APF0000qm5,1,0
8902,APF00009ja,1,0
4010,APF00003w4,1,1
29147,APF0000wmc,1,1
16649,APF0000i1f,1,1
9741,APF0000acj,1,1
22052,APF0000nx1,1,1
24851,APF0000rh1,0,1
22783,APF0000pc7,1,1
11963,APF0000cea,1,1
28367,APF0000w0l,1,1
5939,APF00006ju,1,1
14162,APF0000f27,1,0
15455,APF0000gtz,0,1
28703,APF0000w9y,1,1
22465,APF0000ozv,1,0
19434,APF0000kkp,1,1
21857,APF0000noh,1,1
11735,APF0000c4g,0,0
24685,APF0000r5i,1,0
242,APF000008b,1,1
2337,APF00001yx,1,1
9913,APF0000akb,1,1
29186,APF0000wnf,1,1
3093,APF00002ru,0,1
5429,APF0000618,0,1
22375,APF0000ou1,1,1
2354,APF00001zj,0,1
15601,APF0000gys,1,1
1820,APF00001jm,0,1
7795,APF00008fa,1,1
22294,APF0000ol3,0,1
27248,APF0000u7d,0,1
14838,APF0000g1c,0,1
23285,APF0000pqq,1,1
4245,APF000046s,1,0
26820,APF0000tkv,1,0
13296,APF0000dy6,1,0
23945,APF0000qd7,1,1
14485,APF0000fg9,1,1
14914,APF0000g5h,0,1
5245,APF00005vk,1,0
25567,APF0000sf4,1,1
24752,APF0000r7g,1,1
19215,APF0000ke9,0,1
24456,APF0000qxr,1,1
10976,APF0000bi7,0,1
12368,APF0000crd,1,0
5426,APF0000614,0,1
21672,APF0000nip,1,1
24565,APF0000r1v,1,1
9081,APF00009qw,1,1
20749,APF0000mor,1,1
25248,APF0000ryk,1,0
12730,APF0000d5u,1,1
19832,APF0000kw9,0,1
10813,APF0000bdn,0,1
22952,APF0000ph0,1,0
19318,APF0000kh9,0,0
10041,APF0000apa,0,1
7506,APF000080a,0,1
15349,APF0000gqc,1,1
458,APF00000ew,0,1
23244,APF0000ppl,1,0
26759,APF0000tj6,1,1
14064,APF0000eyb,0,1
13701,APF0000eiw,1,1
6797,APF00007br,0,1
8627,APF00009ak,0,1
28847,APF0000wdz,1,1
13032,APF0000dfp,1,0
3104,APF00002sd,0,1
2731,APF00002dk,1,1
23594,APF0000q2g,1,1
25996,APF0000srf,1,1
5036,APF00005ot,1,0
10239,APF0000avk,1,1
6134,APF00006p9,1,1
26419,APF0000t8h,0,1
9997,APF0000ao0,1,1
21582,APF0000nfq,0,1
9607,APF0000a8n,1,0
7697,APF00008ai,1,1
26477,APF0000ta6,1,1
2902,APF00002k7,1,1
22879,APF0000pew,1,0
1931,APF00001mw,1,1
14602,APF0000fs4,1,1
9347,APF00009zv,1,1
18753,APF0000k0c,1,1
9068,APF00009qd,0,1
21080,APF0000mzc,1,1
4651,APF000050c,1,0
18325,APF0000jnz,0,1
20529,APF0000maa,0,1
20612,APF0000mik,1,0
6819,APF00007ce,0,1
26350,APF0000t6h,1,1
1541,APF00001b7,1,1
13720,APF0000ejq,0,1
25738,APF0000sk3,1,0
745,APF00000nd,1,1
15143,APF0000gkf,1,1
10565,APF0000b6n,1,1
9729,APF0000ac7,1,1
13819,APF0000emi,1,1
1452,APF000018q,1,1
26903,APF0000tnc,0,1
5045,APF00005p2,1,1
28479,APF0000w3p,1,0
29570,APF0000wyp,1,0
22930,APF0000pge,1,1
18,APF000000l,1,0
2976,APF00002n0,0,1
21917,APF0000nqt,0,1
28186,APF0000vve,1,1
22378,APF0000ou5,1,1
5815,APF00006gd,0,1
7630,APF000086x,1,0
16853,APF0000i74,1,0
28615,APF0000w7h,1,1
13715,APF0000ejl,1,0
23801,APF0000q96,0,1
1240,APF000011o,0,1
22746,APF0000pb6,1,1
19572,APF0000kos,1,1
7612,APF0000865,1,0
2832,APF00002hj,0,1
16076,APF0000hgl,0,1
11981,APF0000cet,1,1
10672,APF0000b9o,1,0
3420,APF000032s,1,1
24594,APF0000r2x,1,0
6226,APF00006rt,0,1
26860,APF0000tm1,0,1
16532,APF0000hy4,1,1
20018,APF0000l1x,1,1
15511,APF0000gw7,1,0
4681,APF000056s,1,0
1463,APF0000191,0,1
16197,APF0000hos,1,1
17147,APF0000ih4,0,1
20217,APF0000lmh,0,1
18851,APF0000k3d,1,1
25734,APF0000sjz,0,1
23804,APF0000q99,1,1
27315,APF0000u9q,1,1
19654,APF0000kr6,0,1
25568,APF0000sf5,1,1
23032,APF0000pje,1,1
4817,APF00005go,0,1
10112,APF0000arp,1,1
26938,APF0000toc,0,1
17344,APF0000inn,0,1
4109,APF0000401,1,0
6987,APF00007i8,1,1
13080,APF0000dkr,1,0
15168,APF0000gl5,0,1
9659,APF0000aa8,1,0
12912,APF0000dbo,1,1
24518,APF0000r03,0,1
24243,APF0000qp6,1,0
4745,APF00005c6,0,1
6247,APF00006se,1,1
19702,APF0000ksi,1,1
14497,APF0000fgr,0,1
20079,APF0000l7w,0,1
28061,APF0000vo5,0,1
19425,APF0000kkg,0,1
4469,APF00004ek,1,1
6162,APF00006q1,0,1
8406,APF000093v,1,1
25844,APF0000sn3,1,1
26453,APF0000t9i,1,1
3593,APF000039x,1,0
26109,APF0000suo,1,1
4659,APF000052g,0,1
5920,APF00006jb,0,1
13676,APF0000efx,1,1
25335,APF0000s1n,1,1
12394,APF0000cs8,1,0
7510,APF000080k,1,1
28491,APF0000w41,1,1
23321,APF0000puq,1,1
12180,APF0000cl1,1,0
5565,APF0000658,1,1
25461,APF0000sc4,0,1
10577,APF0000b6z,1,0
5094,APF00005qr,1,1
608,APF00000jf,1,1
8997,APF00009np,0,1
4472,APF00004eo,1,1
19379,APF0000kj2,0,1
6897,APF00007f7,0,1
892,APF00000rg,1,0
23551,APF0000q19,0,1
6799,APF00007bt,0,1
12042,APF0000cgk,1,1
6307,APF00006u2,1,1
11458,APF0000bvy,1,0
5208,APF00005ug,1,1
18549,APF0000jug,0,1
3939,APF00003si,1,1
23620,APF0000q36,1,1
5286,APF00005wr,1,1
13841,APF0000en4,1,1
8082,APF00008s1,1,1
10502,APF0000b4t,1,0
7672,APF0000892,1,1
16078,APF0000hgn,1,1
6276,APF00006t7,1,1
5751,APF00006el,1,1
18074,APF0000jgk,0,1
17028,APF0000ict,0,1
6627,APF000076p,0,1
25940,APF0000spu,1,0
24119,APF0000qju,1,0
14592,APF0000fqf,0,1
26976,APF0000tpk,0,1
4334,APF000049t,1,1
20500,APF0000m7l,1,1
16512,APF0000hxk,1,1
9864,APF0000ai4,0,1
5009,APF00005nz,1,1
25676,APF0000si9,1,1
20427,APF0000m4u,1,1
9433,APF0000a2v,1,1
25748,APF0000skd,0,1
13708,APF0000ejc,1,1
3160,APF00002ul,0,1
21822,APF0000nn8,1,1
20083,APF0000l8g,0,1
131,APF000004g,0,1
12809,APF0000d8q,1,0
15359,APF0000gqq,1,1
21733,APF0000nkm,1,1
16015,APF0000he6,0,1
19433,APF0000kko,1,1
12391,APF0000cs5,1,0
8752,APF00009ed,1,1
21969,APF0000nt5,0,1
14441,APF0000fej,0,1
11411,APF0000bum,1,0
27612,APF0000uwd,1,0
15902,APF0000ha6,1,1
1844,APF00001ke,0,1
15445,APF0000gtk,0,1
11781,APF0000c8j,1,1
15892,APF0000h9w,1,1
3302,APF00002zi,1,1
13208,APF0000dso,1,0
26111,APF0000suq,1,1
1296,APF000013m,0,1
7302,APF00007qz,0,1
29258,APF0000wpf,1,1
9418,APF0000a2d,0,1
2640,APF000029y,0,1
409,APF00000dh,0,1
25830,APF0000smo,1,1
1548,APF00001be,0,1
6388,APF00006wb,0,1
23788,APF0000q8t,1,1
21417,APF0000na5,0,1
4737,APF00005bw,1,1
10211,APF0000aus,1,1
12086,APF0000cht,1,0
24790,APF0000r8k,1,1
22856,APF0000pe9,1,1
16531,APF0000hy3,1,0
16002,APF0000hdr,1,1
508,APF00000gg,0,1
8017,APF00008pe,1,1
16308,APF0000hrw,1,0
25969,APF0000sqn,1,1
7696,APF00008af,1,1
20325,APF0000lxp,0,1
10610,APF0000b7w,0,1
11794,APF0000c8z,1,1
21599,APF0000ngd,0,1
19495,APF0000kmi,1,1
6378,APF00006w1,1,1
16562,APF0000hyy,1,0
14654,APF0000ftk,0,1
1374,APF000016d,0,1
22942,APF0000pgq,1,1
8109,APF00008tb,0,1
5569,APF000065c,0,1
16270,APF0000hqt,1,1
8367,APF000092o,1,1
15296,APF0000gos,0,1
20267,APF0000lrq,0,1
20533,APF0000max,0,1
24938,APF0000rko,1,0
19671,APF0000krn,0,1
16425,APF0000hv5,1,1
3373,APF000031h,1,1
1015,APF00000v3,1,1
19974,APF0000l0k,0,1
9636,APF0000a9j,1,1
2299,APF00001xm,0,1
14759,APF0000fxi,0,1
5564,APF0000657,1,1
24201,APF0000qnm,1,0
21455,APF0000nbe,1,1
243,APF000008c,0,1
22477,APF0000p16,1,0
4635,APF00004x9,1,0
17626,APF0000iyf,1,1
13401,APF0000e1t,1,1
2469,APF000023i,0,1
25531,APF0000se3,1,1
11240,APF0000bpq,1,1
2202,APF00001uk,1,1
8783,APF00009f9,1,1
28449,APF0000w2v,1,1
24566,APF0000r1w,1,0
3308,APF00002zo,0,1
15655,APF0000h11,1,1
7766,APF00008dr,1,0
12502,APF0000cvw,1,1
15904,APF0000ha8,1,1
10651,APF0000b92,0,1
5214,APF00005um,1,1
22891,APF0000pf8,1,1
20957,APF0000mvk,0,1
24325,APF0000qse,1,0
10687,APF0000ba3,1,1
21388,APF0000n94,1,0
4507,APF00004mh,0,1
6183,APF00006qm,0,1
22247,APF0000ofy,0,1
15759,APF0000h5b,0,1
18848,APF0000k39,0,1
6359,APF00006vi,0,1
24290,APF0000qr7,1,0
14282,APF0000f7i,0,1
11612,APF0000c0a,1,1
24154,APF0000qla,1,0
22234,APF0000oee,0,1
27509,APF0000ugc,1,1
15565,APF0000gxs,1,1
12277,APF0000cod,1,1
26603,APF0000tds,0,1
27,APF000000z,1,1
6665,APF000077w,0,1
3749,APF00003j5,1,0
6654,APF000077i,0,1
27730,APF0000v6t,0,1
16561,APF0000hyx,1,0
25580,APF0000sfh,1,1
10504,APF0000b4v,1,1
29622,APF0000x17,1,0
23697,APF0000q6a,1,0
27819,APF0000v9k,1,1
10733,APF0000bbe,1,1
29506,APF0000wwb,1,1
26196,APF0000sx5,0,1
3679,APF00003fb,1,1
11042,APF0000bk2,0,1
13609,APF0000eat,1,1
20779,APF0000mq9,0,1
27676,APF0000v37,1,0
18953,APF0000k6i,1,1
25337,APF0000s1q,1,0
21560,APF0000nez,0,1
18015,APF0000jeu,1,1
21700,APF0000njj,1,1
4102,APF00003zr,0,1
14317,APF0000f9c,1,0
10731,APF0000bbc,1,1
28596,APF0000w6y,1,1
8917,APF00009k1,0,1
14049,APF0000exs,0,1
3571,APF0000382,1,1
24905,APF0000rjq,1,1
11953,APF0000ce0,1,1
28754,APF0000wbd,1,1
1201,APF000010c,1,1
28482,APF0000w3s,1,1
21563,APF0000nf2,1,1
17700,APF0000j2e,1,1
26921,APF0000tnu,0,1
22804,APF0000pcs,1,0
14207,APF0000f3u,0,1
11346,APF0000bsq,0,1
27204,APF0000u5h,1,1
14961,APF0000gbf,0,1
9252,APF00009wm,1,1
17829,APF0000j7e,0,1
21938,APF0000nrv,1,1
11785,APF0000c8n,1,0
29528,APF0000wwy,1,0
2936,APF00002lh,0,1
28195,APF0000vvq,0,1
9541,APF0000a6f,1,1
9900,APF0000ajs,1,1
29501,APF0000ww6,1,1
6325,APF00006uk,1,1
11576,APF0000bza,1,1
11267,APF0000bqh,1,1
2016,APF00001p9,0,1
27016,APF0000tqs,1,1
27375,APF0000ubv,1,0
24001,APF0000qer,1,1
27237,APF0000u70,0,1
5283,APF00005wo,0,1
19050,APF0000k9c,0,1
15340,APF0000gq2,0,1
26657,APF0000tfj,1,1
21597,APF0000ng8,1,1
25742,APF0000sk7,1,1
29241,APF0000woy,1,1
26000,APF0000srj,1,1
27369,APF0000ubp,1,1
13840,APF0000en3,1,1
8310,APF000090s,1,0
3811,APF00003lu,0,1
18775,APF0000k11,1,1
20457,APF0000m5w,1,1
26310,APF0000t5d,1,0
23067,APF0000pkg,1,0
25730,APF0000sjv,1,1
21486,APF0000ncc,1,0
17103,APF0000ifn,1,1
19682,APF0000kry,1,1
21838,APF0000nno,1,1
190,APF000006k,0,1
22031,APF0000nw3,0,1
17500,APF0000isj,0,1
21373,APF0000n8k,1,1
13802,APF0000em1,1,1
8665,APF00009bs,1,1
10639,APF0000b8q,1,1
15853,APF0000h8r,1,1
9468,APF0000a41,1,1
4211,APF0000455,0,1
27812,APF0000v98,1,1
24208,APF0000qo0,0,1
22593,APF0000p6x,1,1
9478,APF0000a4c,1,0
19641,APF0000kqt,1,1
27850,APF0000vaq,1,1
15582,APF0000gy9,1,1
12372,APF0000crh,1,0
10933,APF0000bh0,1,1
19920,APF0000kz1,1,1
5918,APF00006j9,0,1
17759,APF0000j50,1,1
23199,APF0000pob,1,1
20478,APF0000m6x,1,0
24047,APF0000qg5,1,0
8039,APF00008q9,1,1
18474,APF0000js9,0,1
23696,APF0000q69,1,1
24947,APF0000rkx,1,1
8471,APF000095w,0,1
12321,APF0000cpu,1,1
14966,APF0000gc0,1,1
29087,APF0000wko,1,1
10292,APF0000ax6,1,1
939,APF00000sv,1,1
15366,APF0000gqy,1,0
24928,APF0000rke,1,1
15488,APF0000gvb,0,1
2050,APF00001q8,0,1
1316,APF000014c,0,1
26076,APF0000str,1,1
27522,APF0000ugq,0,1
12106,APF0000cid,1,1
21149,APF0000n1h,0,1
3759,APF00003jo,0,1
2397,APF000020y,0,1
25194,APF0000rui,1,0
22122,APF0000o3x,0,1
25816,APF0000sma,1,0
8342,APF000091u,0,1
22633,APF0000p81,1,0
24185,APF0000qmn,1,0
18561,APF0000jus,0,1
6256,APF00006sn,1,1
8428,APF000094j,1,1
19268,APF0000kfs,1,1
29018,APF0000wir,1,1
26891,APF0000tmz,0,1
18431,APF0000jr2,0,1
25907,APF0000sou,1,0
11958,APF0000ce5,1,1
22439,APF0000oxn,1,1
22640,APF0000p88,0,1
6753,APF00007af,1,1
17095,APF0000ifc,1,1
1864,APF00001kz,1,1
1093,APF00000xc,1,1
29525,APF0000wwu,1,1
20515,APF0000m8q,0,1
27139,APF0000u1g,0,1
14595,APF0000fqx,1,0
3120,APF00002sx,1,1
63,APF0000024,0,1
25370,APF0000s2t,1,1
25850,APF0000sn9,1,1
19025,APF0000k8m,1,1
3145,APF00002u1,0,1
18862,APF0000k3o,1,1
20064,APF0000l65,0,1
29185,APF0000wne,1,1
28742,APF0000wb1,1,1
926,APF00000sh,1,1
17766,APF0000j57,0,1
13236,APF0000dvu,0,1
27997,APF0000vh1,0,1
1562,APF00001bs,0,1
15657,APF0000h13,1,0
6192,APF00006qv,0,1
13735,APF0000ek5,1,0
25791,APF0000slk,1,1
8593,APF000099l,1,0
1039,APF00000vs,1,1
26437,APF0000t92,1,1
11404,APF0000buf,1,1
11727,APF0000c45,0,1
10203,APF0000auj,1,1
21762,APF0000nlk,0,1
21941,APF0000nrz,0,1
17614,APF0000ixy,1,1
5102,APF00005r1,0,1
29246,APF0000wp3,1,1
24245,APF0000qpb,1,0
3205,APF00002wd,1,1
19603,APF0000kpp,0,1
23584,APF0000q26,1,0
12308,APF0000cpf,1,1
28759,APF0000wbi,1,1
28881,APF0000wex,1,1
7706,APF00008ax,1,0
6943,APF00007gy,0,1
12612,APF0000d0m,1,1
26069,APF0000stj,0,1
8202,APF00008wr,1,1
15983,APF0000hd5,1,1
28480,APF0000w3q,1,1
4762,APF00005d4,0,1
21831,APF0000nnh,1,1
24343,APF0000qt5,1,0
1217,APF000010u,0,1
12077,APF0000chk,1,1
29017,APF0000wiq,1,1
1221,APF000010z,1,1
28112,APF0000vta,1,0
8191,APF00008wc,1,1
21556,APF0000neu,1,1
28114,APF0000vtc,1,1
27882,APF0000vbo,1,1
9618,APF0000a8z,1,1
10060,APF0000apz,1,0
13123,APF0000dq4,1,0
27796,APF0000v8q,0,1
3726,APF00003hz,1,1
13406,APF0000e1y,1,1
17136,APF0000igo,0,1
10243,APF0000avo,1,1
12670,APF0000d36,1,0
4766,APF00005dd,1,0
11652,APF0000c1f,1,0
13341,APF0000e00,0,1
28693,APF0000w9n,1,1
14430,APF0000fe5,1,1
21303,APF0000n69,1,1
22238,APF0000oes,1,0
10894,APF0000bfx,0,1
249,APF000008j,0,1
15855,APF0000h8t,1,0
8143,APF00008ui,0,1
20004,APF0000l1i,0,1
9421,APF0000a2g,0,1
8995,APF00009nk,1,1
2199,APF00001uh,1,1
4591,APF00004u9,0,1
3576,APF000038k,1,0
10401,APF0000b0d,1,1
14648,APF0000fte,0,1
24758,APF0000r7n,0,1
28107,APF0000vt5,1,1
6196,APF00006qz,1,1
9886,APF0000aj9,1,0
11100,APF0000blo,1,1
16784,APF0000i57,1,1
12520,APF0000cwh,0,1
21683,APF0000nj1,1,1
11928,APF0000cd9,0,1
21612,APF0000ngt,1,1
27887,APF0000vbt,0,1
27019,APF0000tqv,0,1
24669,APF0000r51,1,1
11961,APF0000ce8,1,1
7548,APF000082l,1,1
13639,APF0000ed7,1,1
24509,APF0000qzp,0,1
11678,APF0000c2c,0,1
15647,APF0000h0r,1,1
2774,APF00002fc,1,1
4563,APF00004te,0,1
17576,APF0000ivv,1,0
14884,APF0000g35,1,1
30,APF0000014,1,1
18165,APF0000jj9,0,1
16120,APF0000hil,0,1
29319,APF0000wr4,1,1
3173,APF00002v4,1,1
16812,APF0000i5z,1,0
13849,APF0000enc,1,1
22306,APF0000omp,1,0
2438,APF000022c,1,1
20724,APF0000mnn,0,1
10451,APF0000b3b,0,1
9534,APF0000a67,1,0
29028,APF0000wj1,1,1
4238,APF000046i,1,1
13231,APF0000dvo,0,1
23028,APF0000pja,1,1
7826,APF00008gk,0,1
13302,APF0000dye,1,0
19230,APF0000keo,0,1
24533,APF0000r0n,1,0
10262,APF0000aw8,1,1
21500,APF0000ncz,0,1
23415,APF0000pxe,1,0
13375,APF0000e13,1,1
14807,APF0000fzz,0,1
20942,APF0000mv4,1,1
25279,APF0000rzj,1,0
2190,APF00001u8,1,1
25028,APF0000rn7,1,1
20653,APF0000mkh,0,1
28778,APF0000wc1,1,1
5342,APF00005yh,0,1
4346,APF00004a6,1,1
27817,APF0000v9i,1,0
21147,APF0000n1f,1,1
22212,APF0000ocu,1,0
15863,APF0000h92,1,1
29538,APF0000wxd,1,0
7779,APF00008ec,0,1
18034,APF0000jfd,1,1
11343,APF0000bsm,1,1
9543,APF0000a6h,1,1
28362,APF0000w0g,1,1
1577,APF00001c9,0,1
26173,APF0000swi,1,1
8689,APF00009ch,1,0
12202,APF0000cls,1,0
17269,APF0000il4,1,1
29002,APF0000wib,1,0
24313,APF0000qrz,1,0
26323,APF0000t5q,1,1
9085,APF00009r0,0,1
25559,APF0000sew,1,1
7134,APF00007mb,0,1
9258,APF00009wv,0,1
1790,APF00001iq,1,1
23249,APF0000ppq,1,0
17101,APF0000ifl,0,1
11993,APF0000cf6,1,1
19120,APF0000kbf,0,1
27334,APF0000uaj,0,1
9103,APF00009rj,1,1
24686,APF0000r5j,1,1
20645,APF0000mjz,1,1
28612,APF0000w7e,1,1
12939,APF0000dcg,1,0
22629,APF0000p7x,1,1
8106,APF00008t8,0,1
20279,APF0000lsq,0,1
20212,APF0000lm1,0,1
23677,APF0000q5b,0,1
25117,APF0000rpr,1,1
4747,APF00005cd,1,1
12108,APF0000cih,1,0
12015,APF0000cft,1,0
14491,APF0000fgj,0,1
421,APF00000dt,0,1
3991,APF00003v1,1,1
20384,APF0000m2i,1,0
18094,APF0000jh6,0,1
11840,APF0000caf,1,0
10881,APF0000bfk,1,1
11301,APF0000brf,1,1
8141,APF00008uf,1,0
13741,APF0000ekc,1,1
26341,APF0000t68,1,1
7256,APF00007pp,0,1
18182,APF0000jjr,0,1
9890,APF0000ajf,1,0
4155,APF000042k,1,1
22617,APF0000p7l,0,1
13290,APF0000dxz,1,0
2478,APF000023x,0,1
1746,APF00001hc,0,1
23813,APF0000q9i,1,0
660,APF00000kw,0,1
23975,APF0000qe1,1,1
5852,APF00006he,0,1
14924,APF0000g74,0,1
15256,APF0000gnl,0,1
4001,APF00003vq,1,1
2219,APF00001v2,1,1
29103,APF0000wl4,1,1
15906,APF0000haa,1,1
4554,APF00004t3,1,1
28904,APF0000wfk,1,1
21611,APF0000ngs,1,1
21562,APF0000nf1,1,1
15234,APF0000gmz,0,1
12755,APF0000d73,1,0
16462,APF0000hw6,1,1
27115,APF0000tzm,0,1
17713,APF0000j34,1,0
15697,APF0000h2u,0,1
8448,APF0000954,0,1
18423,APF0000jqu,0,1
4720,APF00005aj,0,1
1337,APF0000154,0,1
9573,APF0000a7k,0,1
20638,APF0000mjp,1,1
11164,APF0000bni,1,1
5050,APF00005p8,0,1
15317,APF0000gpd,1,1
2102,APF00001rp,1,1
15030,APF0000gh9,1,1
12735,APF0000d65,1,0
10818,APF0000bds,0,1
14131,APF0000f10,1,0
15225,APF0000gmq,1,1
1320,APF000014j,0,1
3283,APF00002yy,1,1
6232,APF00006rz,1,1
